symbol,Year,Month,Day,estimate_EPS,report_EPS,surprise_percent
JPM,2019,7,16,2.5,2.51,0.4
JPM,2019,4,12,2.35,2.65,12.766
JPM,2019,1,15,2.2,1.98,-10.0
JPM,2018,10,12,2.25,2.34,4.0
JPM,2018,7,13,2.22,2.29,3.1532
JPM,2018,4,13,2.28,2.26,-0.8772
JPM,2018,1,12,1.69,1.76,4.142
JPM,2017,10,12,1.65,1.76,6.6667
JPM,2017,7,14,1.58,1.71,8.2278
JPM,2017,4,13,1.52,1.65,8.5526
JPM,2017,1,13,1.44,1.58,9.7222
JPM,2016,10,14,1.39,1.58,13.6691
JPM,2016,7,14,1.43,1.55,8.3916
JPM,2016,4,13,1.26,1.35,7.1429
JPM,2016,1,14,1.25,1.32,5.6
JPM,2015,10,13,1.37,1.68,22.6277
JPM,2015,7,14,1.44,1.54,6.9444
JPM,2015,4,14,1.4,1.45,3.5714
JPM,2015,1,14,1.31,1.19,-9.1603
JPM,2014,10,14,1.38,1.36,-1.4493
JPM,2014,7,15,1.29,1.46,13.1783
JPM,2014,4,11,1.4,1.28,-8.5714
JPM,2014,1,14,1.35,1.4,3.7037
JPM,2013,10,11,1.17,1.42,21.3675
JPM,2013,7,12,1.44,1.6,11.1111
JPM,2013,4,12,1.39,1.59,14.3885
JPM,2013,1,16,1.16,1.39,19.8276
JPM,2012,10,12,1.24,1.51,21.7742
JPM,2012,7,13,0.71,1.09,53.5211
JPM,2012,4,13,1.18,1.28,8.4746
JPM,2012,1,13,0.9,0.9,0.0
JPM,2011,10,13,0.91,1.02,12.0879
JPM,2011,7,14,1.21,1.27,4.9587
JPM,2011,4,13,1.16,1.28,10.3448
JPM,2011,1,14,1.0,1.12,12.0
JPM,2010,10,13,0.9,1.01,12.2222
JPM,2010,7,15,0.67,0.73,8.9552
JPM,2010,4,14,0.64,0.74,15.625
JPM,2010,1,15,0.61,0.74,21.3115
JPM,2009,10,14,0.52,0.82,57.6923
JPM,2009,7,16,0.04,0.28,600.0
JPM,2009,4,16,0.32,0.4,25.0
JPM,2009,1,15,,0.07,
JPM,2008,10,15,-0.21,0.11,152.381
JPM,2008,7,17,0.44,0.54,22.7273
JPM,2008,4,16,0.64,0.68,6.25
JPM,2008,1,16,0.92,0.86,-6.5217
JPM,2007,10,17,0.9,0.97,7.7778
JPM,2007,7,18,1.09,1.2,10.0917
JPM,2007,4,18,1.02,1.34,31.3725
JPM,2007,1,17,0.95,1.09,14.7368
JPM,2006,10,18,0.86,0.92,6.9767
JPM,2006,7,19,0.87,0.99,13.7931
JPM,2006,4,19,0.84,0.86,2.381
JPM,2006,1,18,0.72,0.73,1.3889
JPM,2005,10,19,0.72,0.75,4.1667
JPM,2005,7,20,0.64,0.66,3.125
JPM,2005,4,20,0.69,0.81,17.3913
JPM,2005,1,19,0.68,0.64,-5.8824
JPM,2004,10,20,0.74,0.6,-18.9189
JPM,2004,7,21,0.83,0.85,2.4096
JPM,2004,4,21,0.87,0.92,5.7471
JPM,2004,1,21,0.77,0.89,15.5844
JPM,2003,10,22,0.76,0.78,2.6316
JPM,2003,7,16,0.63,0.89,41.2698
JPM,2003,4,16,0.51,0.69,35.2941
JPM,2003,1,22,-0.09,-0.07,22.2222
JPM,2002,10,16,0.07,0.16,128.5714
JPM,2002,7,17,0.65,0.58,-10.7692
JPM,2002,4,17,0.53,0.57,7.5472
JPM,2002,1,16,0.34,0.12,-64.7059
JPM,2001,10,17,0.5,0.51,2.0
JPM,2001,7,18,0.65,0.64,-1.5385
JPM,2001,4,18,0.67,0.7,4.4776
JPM,2001,3,12,0.45,0.37,-17.7778
JPM,2000,10,18,0.94,0.68,-27.6596
JPM,2000,7,19,0.85,0.95,11.7647
JPM,2000,4,19,1.02,1.06,3.9216
JPM,2000,1,19,0.87,1.32,51.7241
JPM,1999,10,20,0.88,0.91,3.4091
JPM,1999,7,21,0.9,1.03,14.4444
JPM,1999,4,20,0.83,0.91,9.6386
JPM,1999,1,19,0.79,0.87,10.1266
JPM,1998,10,20,0.52,0.55,5.7692
JPM,1998,7,21,0.79,0.83,5.0633
JPM,1998,4,21,0.75,0.78,4.0
JPM,1998,1,20,0.64,0.63,-1.5625
JPM,1997,10,21,0.72,0.75,4.1667
JPM,1997,7,15,0.69,0.7,1.4493
JPM,1997,4,15,0.66,0.67,1.5152
JPM,1997,1,21,0.63,0.63,0.0
JPM,1996,10,15,0.61,0.61,0.0
JPM,1996,7,16,0.58,0.6,3.4483
JPM,1996,4,16,0.55,0.66,20.0
KHC,2024,7,31,0.74,0.78,5.4054
KHC,2024,5,1,0.69,0.69,0.0
KHC,2024,2,14,0.77,0.78,1.2987
KHC,2023,11,1,0.66,0.72,9.0909
KHC,2023,8,2,0.76,0.79,3.9474
KHC,2023,5,3,0.6,0.68,13.3333
KHC,2023,2,15,0.78,0.85,8.9744
KHC,2022,10,26,0.56,0.63,12.5
KHC,2022,7,27,0.68,0.7,2.9412
KHC,2022,4,27,0.53,0.6,13.2075
KHC,2022,2,16,0.63,0.79,25.3968
KHC,2021,10,27,0.58,0.65,12.069
KHC,2021,8,4,0.72,0.78,8.3333
KHC,2021,4,29,0.59,0.72,22.0339
KHC,2021,2,11,0.74,0.8,8.1081
KHC,2020,10,29,0.62,0.7,12.9032
KHC,2020,7,30,0.65,0.8,23.0769
KHC,2020,4,30,0.55,0.58,5.4545
KHC,2020,2,13,0.68,0.72,5.8824
KHC,2019,10,31,0.54,0.69,27.7778
KHC,2019,8,8,0.75,0.78,4.0
KHC,2019,5,1,0.61,0.66,8.1967
KHC,2019,2,21,0.94,0.84,-10.6383
KHC,2018,11,1,0.81,0.78,-3.7037
KHC,2018,8,3,0.92,1.0,8.6957
KHC,2018,5,2,0.82,0.89,8.5366
KHC,2018,2,16,0.95,0.9,-5.2632
KHC,2017,11,1,0.82,0.83,1.2195
KHC,2017,8,3,0.95,0.98,3.1579
KHC,2017,5,3,0.86,0.84,-2.3256
KHC,2017,2,15,0.88,0.91,3.4091
KHC,2016,11,3,0.75,0.83,10.6667
KHC,2016,8,4,0.72,0.85,18.0556
KHC,2016,5,4,0.62,0.73,17.7419
KHC,2016,2,25,0.58,0.62,6.8966
KHC,2015,11,5,0.62,0.44,-29.0323
KHC,2015,8,10,0.84,0.98,16.6667
KHC,2015,4,22,0.81,0.86,6.1728
KHC,2015,2,12,0.73,0.75,2.7397
KHC,2014,10,29,0.73,0.77,5.4795
KHC,2014,7,30,0.82,0.8,-2.439
KHC,2014,5,1,0.76,0.83,9.2105
KHC,2014,2,13,0.61,0.43,-29.5082
KHC,2013,10,30,0.62,0.7,12.9032
KHC,2013,8,2,,1.3773,
KHC,2013,5,3,,0.7605,
KHC,2013,3,21,,0.1603,
KHC,2012,11,7,,0.7939,
KO,2024,7,23,0.81,0.84,3.7037
KO,2024,4,30,0.7,0.72,2.8571
KO,2024,2,13,0.49,0.49,0.0
KO,2023,10,24,0.69,0.74,7.2464
KO,2023,7,26,0.72,0.78,8.3333
KO,2023,4,24,0.65,0.68,4.6154
KO,2023,2,14,0.45,0.45,0.0
KO,2022,10,25,0.64,0.69,7.8125
KO,2022,7,26,0.67,0.7,4.4776
KO,2022,4,25,0.58,0.64,10.3448
KO,2022,2,10,0.41,0.45,9.7561
KO,2021,10,27,0.58,0.65,12.069
KO,2021,7,21,0.56,0.68,21.4286
KO,2021,4,19,0.5,0.55,10.0
KO,2021,2,10,0.42,0.47,11.9048
KO,2020,10,22,0.46,0.55,19.5652
KO,2020,7,21,0.4,0.42,5.0
KO,2020,4,21,0.44,0.51,15.9091
KO,2020,1,30,0.44,0.44,0.0
KO,2019,10,18,0.56,0.56,0.0
KO,2019,7,23,0.61,0.63,3.2787
KO,2019,4,23,0.46,0.48,4.3478
KO,2019,2,14,0.43,0.43,0.0
KO,2018,10,30,0.55,0.58,5.4545
KO,2018,7,25,0.6,0.61,1.6667
KO,2018,4,24,0.46,0.47,2.1739
KO,2018,2,16,0.38,0.39,2.6316
KO,2017,10,25,0.49,0.5,2.0408
KO,2017,7,26,0.57,0.59,3.5088
KO,2017,4,25,0.44,0.43,-2.2727
KO,2017,2,9,0.37,0.37,0.0
KO,2016,10,26,0.48,0.49,2.0833
KO,2016,7,27,0.58,0.6,3.4483
KO,2016,4,20,0.44,0.45,2.2727
KO,2016,2,9,0.37,0.38,2.7027
KO,2015,10,21,0.5,0.51,2.0
KO,2015,7,22,0.6,0.63,5.0
KO,2015,4,22,0.42,0.48,14.2857
KO,2015,2,10,0.42,0.44,4.7619
KO,2014,10,21,0.53,0.53,0.0
KO,2014,7,22,0.63,0.64,1.5873
KO,2014,4,15,0.44,0.44,0.0
KO,2014,2,18,0.46,0.46,0.0
KO,2013,10,15,0.53,0.53,0.0
KO,2013,7,16,0.63,0.63,0.0
KO,2013,4,16,0.45,0.46,2.2222
KO,2013,2,12,0.44,0.45,2.2727
KO,2012,10,16,0.51,0.51,0.0
KO,2012,7,17,0.59,0.61,3.3898
KO,2012,4,17,0.44,0.45,2.2727
KO,2012,2,7,0.39,0.4,2.5641
KO,2011,10,18,0.51,0.52,1.9608
KO,2011,7,19,0.58,0.59,1.7241
KO,2011,4,26,0.43,0.43,0.0
KO,2011,2,9,0.36,0.36,0.0
KO,2010,10,19,0.45,0.46,2.2222
KO,2010,7,21,0.51,0.53,3.9216
KO,2010,4,20,0.37,0.4,8.1081
KO,2010,2,9,0.33,0.33,0.0
KO,2009,10,20,0.41,0.41,0.0
KO,2009,7,21,0.45,0.46,2.2222
KO,2009,4,21,0.32,0.33,3.125
KO,2009,2,12,0.31,0.32,3.2258
KO,2008,10,15,0.38,0.42,10.5263
KO,2008,7,17,0.48,0.51,6.25
KO,2008,4,16,0.31,0.34,9.6774
KO,2008,2,13,0.28,0.29,3.5714
KO,2007,10,17,0.34,0.36,5.8824
KO,2007,7,17,0.41,0.43,4.878
KO,2007,4,17,0.27,0.28,3.7037
KO,2007,2,14,0.25,0.26,4.0
KO,2006,10,19,0.3,0.31,3.3333
KO,2006,7,18,0.36,0.37,2.7778
KO,2006,4,19,0.24,0.25,4.1667
KO,2006,2,7,0.22,0.23,4.5455
KO,2005,10,20,0.26,0.28,7.6923
KO,2005,7,21,0.32,0.34,6.25
KO,2005,4,19,0.22,0.24,9.0909
KO,2005,2,16,0.2,0.23,15.0
KO,2004,10,21,0.23,0.25,8.6957
KO,2004,7,22,0.32,0.32,0.0
KO,2004,4,21,0.22,0.23,4.5455
KO,2004,2,11,0.22,0.23,4.5455
KO,2003,10,16,0.26,0.28,7.6923
KO,2003,7,17,0.27,0.28,3.7037
KO,2003,4,16,0.19,0.19,0.0
KO,2003,2,12,0.2,0.2,0.0
KO,2002,10,16,0.24,0.24,0.0
KO,2002,7,17,0.26,0.26,0.0
KO,2002,4,16,0.19,0.19,0.0
KO,2002,1,29,0.18,0.19,5.5556
KO,2001,10,18,0.2,0.23,15.0
KO,2001,7,18,0.22,0.23,4.5455
KO,2001,4,18,0.17,0.18,5.8824
KO,2001,1,31,0.19,0.19,0.0
KO,2000,10,20,0.2,0.21,5.0
KO,2000,7,19,0.21,0.22,4.7619
KO,2000,4,18,0.11,0.11,0.0
KO,2000,1,26,0.15,0.16,6.6667
KO,1999,10,21,0.16,0.16,0.0
KO,1999,7,15,0.19,0.19,0.0
KO,1999,4,21,0.14,0.15,7.1429
KO,1999,1,26,0.12,0.12,0.0
KO,1998,10,15,0.18,0.18,0.0
KO,1998,7,16,0.24,0.24,0.0
KO,1998,4,15,0.17,0.17,0.0
KO,1998,1,28,0.17,0.17,0.0
KO,1997,10,16,0.21,0.21,0.0
KO,1997,7,17,0.24,0.24,0.0
KO,1997,4,14,0.2,0.2,0.0
KO,1997,1,31,0.16,0.16,0.0
KO,1996,10,15,0.19,0.2,5.2632
KO,1996,7,15,0.21,0.21,0.0
KO,1996,4,17,0.14,0.14,0.0
LIN,2024,8,2,3.78,3.85,1.8519
LIN,2024,5,2,3.68,3.75,1.9022
LIN,2024,2,6,3.49,3.59,2.8653
LIN,2023,10,26,3.57,3.63,1.6807
LIN,2023,7,27,3.48,3.57,2.5862
LIN,2023,4,27,3.13,3.42,9.2652
LIN,2023,2,7,2.91,3.16,8.5911
LIN,2022,10,27,2.93,3.1,5.802
LIN,2022,7,28,2.96,3.1,4.7297
LIN,2022,4,28,2.78,2.93,5.3957
LIN,2022,2,10,2.67,2.77,3.7453
LIN,2021,10,28,2.66,2.73,2.6316
LIN,2021,7,30,2.54,2.7,6.2992
LIN,2021,5,6,2.26,2.49,10.177
LIN,2021,2,5,2.14,2.3,7.4766
LIN,2020,11,4,1.97,2.15,9.1371
LIN,2020,7,30,1.65,1.9,15.1515
LIN,2020,5,7,1.84,1.89,2.7174
LIN,2020,2,13,1.84,1.89,2.7174
LIN,2019,11,12,1.78,1.94,8.9888
LIN,2019,8,5,1.73,1.83,5.7803
LIN,2019,5,10,1.59,1.69,6.2893
LIN,2019,3,18,1.5,1.46,-2.6667
LIN,2018,11,9,1.6,1.69,5.625
LIN,2018,7,26,1.69,1.72,1.7751
LIN,2018,4,26,1.56,1.65,5.7692
LIN,2018,1,25,1.48,1.52,2.7027
LIN,2017,10,26,1.45,1.5,3.4483
LIN,2017,7,27,1.42,1.46,2.8169
LIN,2017,4,27,1.34,1.37,2.2388
LIN,2017,1,26,1.41,1.41,0.0
LIN,2016,10,27,1.41,1.41,0.0
LIN,2016,7,28,1.36,1.39,2.2059
LIN,2016,4,29,1.27,1.28,0.7874
LIN,2016,1,29,1.47,1.47,0.0
LIN,2015,10,29,1.45,1.46,0.6897
LIN,2015,7,29,1.46,1.45,-0.6849
LIN,2015,4,29,1.44,1.43,-0.6944
LIN,2015,1,28,1.57,1.57,0.0
LIN,2014,10,29,1.62,1.62,0.0
LIN,2014,7,23,1.59,1.58,-0.6289
LIN,2014,4,23,1.51,1.51,0.0
LIN,2014,1,29,1.55,1.59,2.5806
LIN,2013,10,30,1.51,1.51,0.0
LIN,2013,7,24,1.48,1.49,0.6757
LIN,2013,4,24,1.38,1.38,0.0
LIN,2013,1,23,1.38,1.38,0.0
LIN,2012,10,24,1.39,1.39,0.0
LIN,2012,7,25,1.42,1.42,0.0
LIN,2012,4,25,1.36,1.38,1.4706
LIN,2012,1,25,1.37,1.36,-0.7299
LIN,2011,10,26,1.39,1.4,0.7194
LIN,2011,7,27,1.37,1.38,0.7299
LIN,2011,4,27,1.26,1.29,2.381
LIN,2011,1,26,1.23,1.25,1.626
LIN,2010,10,27,1.2,1.21,0.8333
LIN,2010,7,28,1.14,1.19,4.386
LIN,2010,4,28,1.09,1.09,0.0
LIN,2010,1,27,1.09,1.09,0.0
LIN,2009,10,28,1.0,1.02,2.0
LIN,2009,7,29,0.99,0.96,-3.0303
LIN,2009,4,29,0.92,0.93,1.087
LIN,2009,1,28,0.96,1.01,5.2083
LIN,2008,10,29,1.06,1.11,4.717
LIN,2008,7,23,1.06,1.08,1.8868
LIN,2008,4,23,0.95,0.99,4.2105
LIN,2008,1,23,0.97,0.98,1.0309
LIN,2007,10,24,0.91,0.94,3.2967
LIN,2007,7,25,0.87,0.89,2.2989
LIN,2007,4,25,0.8,0.81,1.25
LIN,2007,1,24,0.78,0.82,5.1282
LIN,2006,10,25,0.73,0.75,2.7397
LIN,2006,7,26,0.71,0.75,5.6338
LIN,2006,4,26,0.65,0.68,4.6154
LIN,2006,1,25,0.64,0.67,4.6875
LIN,2005,10,26,0.6,0.61,1.6667
LIN,2005,7,27,0.62,0.63,1.6129
LIN,2005,4,27,0.58,0.59,1.7241
LIN,2005,1,26,0.54,0.55,1.8519
LIN,2004,10,27,0.53,0.53,0.0
LIN,2004,7,28,0.52,0.53,1.9231
LIN,2004,4,28,0.46,0.49,6.5217
LIN,2004,1,27,0.47,0.47,0.0
LIN,2003,10,29,0.45,0.46,2.2222
LIN,2003,7,23,0.43,0.44,2.3256
LIN,2003,4,21,0.39,0.4,2.5641
LIN,2003,1,29,0.42,0.43,2.381
LIN,2002,10,23,0.43,0.43,0.0
LIN,2002,7,24,0.4,0.42,5.0
LIN,2002,4,22,0.37,0.39,5.4054
LIN,2002,1,23,0.34,0.36,5.8824
LIN,2001,10,24,0.36,0.37,2.7778
LIN,2001,7,23,0.39,0.39,0.0
LIN,2001,4,23,0.37,0.39,5.4054
LIN,2001,1,23,0.38,0.38,0.0
LIN,2000,10,19,0.38,0.38,0.0
LIN,2000,7,24,0.38,0.38,0.0
LIN,2000,4,20,0.34,0.36,5.8824
LIN,2000,1,25,0.35,0.35,0.0
LIN,1999,10,20,0.34,0.35,2.9412
LIN,1999,7,20,0.32,0.33,3.125
LIN,1999,4,21,0.29,0.3,3.4483
LIN,1999,1,21,0.33,0.33,0.0
LIN,1998,11,3,0.33,0.33,0.0
LIN,1998,7,21,0.33,0.34,3.0303
LIN,1998,4,21,0.31,0.31,0.0
LIN,1998,1,22,0.33,0.33,0.0
LIN,1997,10,21,0.33,0.33,0.0
LIN,1997,7,22,0.33,0.33,0.0
LIN,1997,4,22,0.3,0.31,3.3333
LIN,1997,1,23,0.29,0.3,3.4483
LIN,1996,10,23,0.26,0.27,3.8462
LIN,1996,7,24,0.25,0.25,0.0
LIN,1996,4,24,0.23,0.24,4.3478
LLY,2024,8,8,2.6,3.92,50.7692
LLY,2024,4,30,2.46,2.58,4.878
LLY,2024,2,6,2.22,2.49,12.1622
LLY,2023,11,2,-0.13,0.1,176.9231
LLY,2023,8,8,1.98,2.11,6.5657
LLY,2023,4,27,1.73,1.62,-6.3584
LLY,2023,2,2,1.78,2.09,17.4157
LLY,2022,11,1,1.92,1.98,3.125
LLY,2022,8,4,1.69,1.25,-26.0355
LLY,2022,4,28,2.32,2.77,19.3966
LLY,2022,2,3,2.46,2.49,1.2195
LLY,2021,10,26,1.98,1.94,-2.0202
LLY,2021,8,3,1.89,1.87,-1.0582
LLY,2021,4,27,2.13,1.87,-12.2066
LLY,2021,1,29,2.35,2.75,17.0213
LLY,2020,10,27,1.71,1.54,-9.9415
LLY,2020,7,30,1.56,1.89,21.1538
LLY,2020,4,23,1.48,1.75,18.2432
LLY,2020,1,30,1.52,1.73,13.8158
LLY,2019,10,23,1.41,1.48,4.9645
LLY,2019,7,30,1.45,1.5,3.4483
LLY,2019,4,30,1.31,1.33,1.5267
LLY,2019,2,6,1.34,1.33,-0.7463
LLY,2018,11,6,1.35,1.39,2.963
LLY,2018,7,24,1.3,1.5,15.3846
LLY,2018,4,24,1.13,1.34,18.5841
LLY,2018,1,31,1.07,1.14,6.5421
LLY,2017,10,24,1.03,1.05,1.9417
LLY,2017,7,25,1.05,1.11,5.7143
LLY,2017,4,25,0.96,0.98,2.0833
LLY,2017,1,31,0.98,0.95,-3.0612
LLY,2016,10,25,0.96,0.88,-8.3333
LLY,2016,7,26,0.86,0.86,0.0
LLY,2016,4,26,0.85,0.83,-2.3529
LLY,2016,1,28,0.78,0.78,0.0
LLY,2015,10,22,0.76,0.89,17.1053
LLY,2015,7,23,0.74,0.9,21.6216
LLY,2015,4,23,0.77,0.87,12.987
LLY,2015,1,30,0.73,0.75,2.7397
LLY,2014,10,23,0.67,0.66,-1.4925
LLY,2014,7,24,0.65,0.68,4.6154
LLY,2014,4,24,0.7,0.7,0.0
LLY,2014,1,30,0.74,0.74,0.0
LLY,2013,10,23,1.04,1.11,6.7308
LLY,2013,7,24,1.0,1.16,16.0
LLY,2013,4,24,1.05,1.14,8.5714
LLY,2013,1,29,0.78,0.85,8.9744
LLY,2012,10,24,0.83,0.79,-4.8193
LLY,2012,7,25,0.77,0.83,7.7922
LLY,2012,4,25,0.78,0.92,17.9487
LLY,2012,1,31,0.81,0.87,7.4074
LLY,2011,10,20,1.13,1.13,0.0
LLY,2011,7,21,1.18,1.18,0.0
LLY,2011,4,18,1.17,1.24,5.9829
LLY,2011,1,27,1.1,1.11,0.9091
LLY,2010,10,21,1.15,1.21,5.2174
LLY,2010,7,22,1.1,1.24,12.7273
LLY,2010,4,19,1.1,1.18,7.2727
LLY,2010,1,28,0.92,0.91,-1.087
LLY,2009,10,21,1.02,1.2,17.6471
LLY,2009,7,22,1.02,1.12,9.8039
LLY,2009,4,20,0.99,1.2,21.2121
LLY,2009,1,29,1.05,1.07,1.9048
LLY,2008,10,23,1.02,1.04,1.9608
LLY,2008,7,24,1.0,0.99,-1.0
LLY,2008,4,21,0.96,0.92,-4.1667
LLY,2008,1,29,0.89,0.9,1.1236
LLY,2007,10,18,0.87,0.91,4.5977
LLY,2007,7,24,0.82,0.9,9.7561
LLY,2007,4,16,0.79,0.84,6.3291
LLY,2007,1,31,0.82,0.85,3.6585
LLY,2006,10,19,0.79,0.8,1.2658
LLY,2006,7,21,0.75,0.76,1.3333
LLY,2006,4,20,0.75,0.77,2.6667
LLY,2006,1,26,0.78,0.8,2.5641
LLY,2005,10,20,0.71,0.73,2.8169
LLY,2005,7,21,0.67,0.67,0.0
LLY,2005,4,18,0.66,0.68,3.0303
LLY,2005,1,26,0.74,0.75,1.3514
LLY,2004,10,21,0.68,0.69,1.4706
LLY,2004,7,22,0.68,0.68,0.0
LLY,2004,4,19,0.66,0.7,6.0606
LLY,2004,1,29,0.67,0.67,0.0
LLY,2003,10,22,0.66,0.66,0.0
LLY,2003,7,24,0.6,0.64,6.6667
LLY,2003,4,22,0.58,0.61,5.1724
LLY,2003,1,23,0.68,0.68,0.0
LLY,2002,10,23,0.68,0.68,0.0
LLY,2002,7,18,0.61,0.61,0.0
LLY,2002,4,15,0.58,0.58,0.0
LLY,2002,1,24,0.6,0.6,0.0
LLY,2001,10,18,0.66,0.66,0.0
LLY,2001,7,19,0.74,0.76,2.7027
LLY,2001,4,16,0.73,0.74,1.3699
LLY,2001,1,25,0.7,0.7,0.0
LLY,2000,10,19,0.71,0.71,0.0
LLY,2000,7,20,0.6,0.61,1.6667
LLY,2000,4,17,0.61,0.63,3.2787
LLY,2000,1,27,0.61,0.61,0.0
LLY,1999,10,20,0.62,0.62,0.0
LLY,1999,7,21,0.51,0.52,1.9608
LLY,1999,4,19,0.53,0.53,0.0
LLY,1999,1,28,0.51,0.5,-1.9608
LLY,1998,10,21,0.51,0.53,3.9216
LLY,1998,7,22,0.43,0.45,4.6512
LLY,1998,4,20,0.46,0.47,2.1739
LLY,1998,1,29,0.42,0.41,-2.381
LLY,1997,10,20,0.4,0.41,2.5
LLY,1997,7,23,0.38,0.38,0.0
LLY,1997,4,21,0.4,0.41,2.5
LLY,1997,1,27,0.34,0.34,0.0
LLY,1996,10,22,0.32,0.38,18.75
LLY,1996,7,16,0.32,0.32,0.0
LLY,1996,4,15,0.36,0.36,0.0
LMT,2024,7,23,6.46,6.85,6.0372
LMT,2024,4,23,5.82,6.39,9.7938
LMT,2024,1,23,7.26,7.88,8.5399
LMT,2023,10,17,6.67,6.73,0.8996
LMT,2023,7,18,6.45,6.63,2.7907
LMT,2023,4,18,6.06,6.61,9.0759
LMT,2023,1,24,7.39,7.4,0.1353
LMT,2022,10,18,6.66,6.71,0.7508
LMT,2022,7,19,1.73,1.16,-32.948
LMT,2022,4,19,6.21,6.44,3.7037
LMT,2022,1,25,7.16,7.47,4.3296
LMT,2021,10,26,1.97,2.21,12.1827
LMT,2021,7,26,6.53,7.13,9.1884
LMT,2021,4,20,6.31,6.48,2.6941
LMT,2021,1,26,6.41,6.46,0.78
LMT,2020,10,20,6.09,6.25,2.6273
LMT,2020,7,21,5.72,6.13,7.1678
LMT,2020,4,21,5.8,6.08,4.8276
LMT,2020,1,28,5.03,5.29,5.169
LMT,2019,10,22,5.02,5.66,12.749
LMT,2019,7,23,4.77,5.0,4.8218
LMT,2019,4,23,4.34,5.73,32.0276
LMT,2019,1,29,4.4,4.39,-0.2273
LMT,2018,10,23,4.31,5.14,19.2575
LMT,2018,7,24,3.92,4.31,9.949
LMT,2018,4,24,3.4,4.02,18.2353
LMT,2018,1,29,4.07,3.87,-4.914
LMT,2017,10,24,3.26,3.24,-0.6135
LMT,2017,7,18,3.11,3.23,3.8585
LMT,2017,4,25,2.79,3.0,7.5269
LMT,2017,1,24,3.05,3.25,6.5574
LMT,2016,10,25,2.87,3.27,13.9373
LMT,2016,7,19,2.93,3.28,11.9454
LMT,2016,4,26,2.59,2.58,-0.3861
LMT,2016,1,26,2.94,2.87,-2.381
LMT,2015,10,20,2.72,2.84,4.4118
LMT,2015,7,20,2.66,2.94,10.5263
LMT,2015,4,21,2.5,2.74,9.6
LMT,2015,1,27,2.85,3.01,5.614
LMT,2014,10,21,2.71,2.76,1.845
LMT,2014,7,22,2.66,2.76,3.7594
LMT,2014,4,22,2.53,2.87,13.4387
LMT,2014,1,23,1.95,2.04,4.6154
LMT,2013,10,22,2.26,2.57,13.7168
LMT,2013,7,23,2.2,2.64,20.0
LMT,2013,4,23,2.04,2.33,14.2157
LMT,2013,1,24,1.82,1.91,4.9451
LMT,2012,10,24,1.85,2.21,19.4595
LMT,2012,7,24,1.91,2.38,24.6073
LMT,2012,4,26,1.7,2.02,18.8235
LMT,2012,1,26,1.94,2.14,10.3093
LMT,2011,10,26,1.81,1.99,9.9448
LMT,2011,7,26,1.93,2.14,10.8808
LMT,2011,4,26,1.51,1.55,2.649
LMT,2011,1,27,2.11,2.3,9.0047
LMT,2010,10,19,1.53,1.55,1.3072
LMT,2010,7,27,1.78,1.96,10.1124
LMT,2010,4,21,1.34,1.42,5.9701
LMT,2010,1,28,1.99,2.17,9.0452
LMT,2009,10,20,1.83,2.07,13.1148
LMT,2009,7,21,1.81,1.88,3.8674
LMT,2009,4,21,1.64,1.68,2.439
LMT,2009,1,22,1.92,2.05,6.7708
LMT,2008,10,21,1.89,1.92,1.5873
LMT,2008,7,22,1.88,2.15,14.3617
LMT,2008,4,22,1.63,1.75,7.362
LMT,2008,1,24,1.69,1.89,11.8343
LMT,2007,10,23,1.64,1.8,9.7561
LMT,2007,7,24,1.53,1.82,18.9542
LMT,2007,4,24,1.37,1.6,16.7883
LMT,2007,1,25,1.46,1.68,15.0685
LMT,2006,10,24,1.24,1.46,17.7419
LMT,2006,7,25,1.16,1.34,15.5172
LMT,2006,4,25,1.14,1.34,17.5439
LMT,2006,1,26,1.15,1.29,12.1739
LMT,2005,10,25,0.9,0.96,6.6667
LMT,2005,7,26,0.83,1.02,22.8916
LMT,2005,4,26,0.75,0.83,10.6667
LMT,2005,1,27,0.75,0.83,10.6667
LMT,2004,10,26,0.65,0.69,6.1538
LMT,2004,7,27,0.61,0.66,8.1967
LMT,2004,4,27,0.53,0.65,22.6415
LMT,2004,1,27,0.76,0.77,1.3158
LMT,2003,10,28,0.57,0.48,-15.7895
LMT,2003,7,24,0.52,0.54,3.8462
LMT,2003,4,22,0.42,0.55,30.9524
LMT,2003,1,24,0.81,0.85,4.9383
LMT,2002,10,25,0.65,0.66,1.5385
LMT,2002,7,18,0.57,0.58,1.7544
LMT,2002,4,23,0.47,0.5,6.383
LMT,2002,1,25,0.48,0.49,2.0833
LMT,2001,10,26,0.37,0.41,10.8108
LMT,2001,7,26,0.28,0.33,17.8571
LMT,2001,4,24,0.21,0.25,19.0476
LMT,2001,1,25,0.36,0.38,5.5556
LMT,2000,10,26,0.4,0.28,-30.0
LMT,2000,7,20,0.2,0.29,45.0
LMT,2000,4,25,0.1,0.12,20.0
LMT,2000,1,28,0.59,0.59,0.0
LMT,1999,10,29,0.47,0.48,2.1277
LMT,1999,7,20,-0.13,-0.11,15.3846
LMT,1999,4,20,0.52,0.51,-1.9231
LMT,1999,1,28,0.81,0.81,0.0
LMT,1998,10,20,0.85,0.84,-1.1765
LMT,1998,7,21,0.76,0.77,1.3158
LMT,1998,4,21,0.72,0.71,-1.3889
LMT,1998,1,20,0.89,0.9,1.1236
LMT,1997,10,21,0.77,0.76,-1.2987
